itemid,title,price,stock_status,page,size,mass,ISBN,original_title,publish_date,publish_company,writer,artist,image_url
79725078,인저스티스 : 갓 어몽 어스 Vol. 1,14000,in stock,192,167*257,365,9.78895E+12,원제 : Injustice: Gods Among Us Vol. 1,2/25/16,시공사(만화),톰 테일러,"마이크 S. 밀러, 제레미 라팍",https://image.aladin.co.kr/product/7972/50/cover500/8952775597_1.jpg
79723927,(뉴 52) 저스티스 리그 1 : 탄생,14000,out of stock,192,165*260,365,9.78895E+12,원제 : (The New 52) Justice League Vol. 1: Origin,2/25/16,시공사(만화),"제프 존스, 이규원","스콧 윌리엄스, 짐 리",https://image.aladin.co.kr/product/7972/39/cover500/8952775589_1.jpg
78081684,마블 나우! 어메이징 스파이더맨 VOL. 3 : 스파이더버스,13000,out of stock,168,167*257,319,9.78895E+12,원제 : Amazing Spider-Man VOL.3: Spider-Verse,2/25/16,시공사(만화),댄 슬롯,"올리비에 크와펠, 주세페 캐먼콜리",https://image.aladin.co.kr/product/7808/16/cover500/8952775732_1.jpg
77666044,마블 어벤저스 백과사전,35000,out of stock,352,257*307,1197,9.78895E+12,원제 : Marvel Avengers Encyclopedia,2/25/16,시공사(만화),,,https://image.aladin.co.kr/product/7766/60/cover500/8952774906_1.jpg
76101491,마블 나우! 어메이징 스파이더맨 VOL. 2 : 스파이더버스 전주곡,10000,out of stock,120,167*257,228,9.78895E+12,원제 : Amazing Spider-Man VOL.2: Spider-Verse Prelude,1/25/16,시공사(만화),"댄 슬롯, 크리스토스 게이지",움베르토 라모스,https://image.aladin.co.kr/product/7610/14/cover500/8952775554_1.jpg
76101020,마블 나우! 어메이징 스파이더맨 VOL. 1 : 파커의 운수,12000,out of stock,152,167*257,289,9.78895E+12,원제 : Amazing Spider-Man Vol.1: The Parker Luck,1/25/16,시공사(만화),댄 슬롯,움베르토 라모스,https://image.aladin.co.kr/product/7610/10/cover500/8952775546_1.jpg
75501654,데드풀의 마블 유니버스 죽이기,10000,in stock,96,167*257,310,9.78895E+12,원제 : Deadpool Kills the Marvel Universe,1/25/16,시공사(만화),컬런 번,달리보 탈라직,https://image.aladin.co.kr/product/7550/16/cover500/8952775562_1.jpg
75028779,파이널 크라이시스 : 세 세계의 리전,13000,out of stock,176,167*257,334,9.78895E+12,원제 : Final Crisis: Legion of 3 Worlds,1/25/16,시공사(만화),제프 존스,"스콧 코블리시, 조지 페레즈",https://image.aladin.co.kr/product/7502/87/cover500/8952774817_1.jpg
72325326,마블 백과사전,24000,out of stock,440,257*307,1188,9.78895E+12,원제 : Marvel Encyclopedia,12/25/15,시공사(만화),,,https://image.aladin.co.kr/product/7232/53/cover500/8952774892_1.jpg
72008350,스타워즈 : 제국의 와해,10000,out of stock,136,167*257,415,9.78895E+12,원제 : Star Wars: Journey to Star Wars: The Force Awakens - Shattered Empire,12/25/15,시공사(만화),그렉 러카,"앙헬 언주에타, 마르코 케케토",https://image.aladin.co.kr/product/7200/83/cover500/8952774884_1.jpg
72008013,스타워즈 : 레아 공주,10000,out of stock,112,167*257,350,9.78895E+12,원제 : Star Wars: Princess Leia,12/25/15,시공사(만화),마크 웨이드,테리 도슨,https://image.aladin.co.kr/product/7200/80/cover500/8952774841_1.jpg
70877031,스타워즈 Vol.1 : 스카이워커의 일격,12000,out of stock,152,167*257,289,9.78895E+12,원제 : Star Wars VOL.1: Skywalker Strikes,11/25/15,시공사(만화),제이슨 아론,존 캐서디,https://image.aladin.co.kr/product/7087/70/cover500/8952774787_1.jpg
70876837,그린 애로우 : 롱보우 헌터스,12000,out of stock,160,167*257,304,9.78895E+12,원제 : Green Arrow: The Longbow Hunters,11/25/15,시공사(만화),,,https://image.aladin.co.kr/product/7087/68/cover500/8952775058_1.jpg
70876340,파이널 크라이시스,30000,in stock,416,167*257,790,9.78895E+12,원제 : Final Crisis,11/25/15,시공사(만화),그랜트 모리슨,"더그 만케, J.G 존스",https://image.aladin.co.kr/product/7087/63/cover500/8952774809_1.jpg
70875799,스타워즈 다스 베이더 Vol.1 : 베이더,12000,out of stock,152,167*257,289,9.78895E+12,원제 : Star Wars: Darth Vader Volume 1: Vader (2015년),11/25/15,시공사(만화),키에론 글렌,살바도르 라로카,https://image.aladin.co.kr/product/7087/57/cover500/8952774795_1.jpg
68942211,그린 랜턴 군단 Green Lantern Corps : 에메랄드 이클립스,12000,out of stock,160,167*257,304,9.78895E+12,원제 : Green Lantern Corps: Emerald Eclipse,10/30/15,시공사(만화),피터 J. 토마시,"패트릭 글리슨, 레베카 부크맨",https://image.aladin.co.kr/product/6894/22/cover500/895277504x_1.jpg
68941776,그린 랜턴 Green Lantern : 에이전트 오렌지,10000,in stock,128,167*257,243,9.78895E+12,원제 : Green Lantern: Agent Orange,10/30/15,시공사(만화),제프 존스,"필립 탄, 조나단 글래피언",https://image.aladin.co.kr/product/6894/17/cover500/8952774825_1.jpg
68941397,스타워즈 : 베이더의 꼬마 공주님,8500,out of stock,64,165*165,160,9.78895E+12,원제 : Star Wars: Vader's Little Princess,10/30/15,시공사(만화),,,https://image.aladin.co.kr/product/6894/13/cover500/8952774752_1.jpg
68940948,스타워즈 : 다스 베이더와 아들,8500,out of stock,72,165*165,180,9.78895E+12,원제 : Star Wars: Darth Vaver and Son,10/30/15,시공사(만화),,,https://image.aladin.co.kr/product/6894/9/cover500/8952774744_1.jpg
67103619,이리디머블 앤트 맨 2,10000,in stock,128,167*257,243,9.78895E+12,원제 : The Irredeemable Ant-man VOL. 2,9/25/15,시공사(만화),로버트 커크먼,필 헤스터,https://image.aladin.co.kr/product/6710/36/cover500/8952774698_1.jpg
66937727,페이블즈 디럭스 에디션 6,20000,in stock,224,175*265,560,9.78895E+12,원제 : Fables The Deluxe Edition 06,9/25/15,시공사(만화),빌 윌링험,"마크 버킹험, 스티브 리어로하, 짐 펀, 숀 맥매너스",https://image.aladin.co.kr/product/6693/77/cover500/895277471x_1.jpg
66936901,가디언즈 오브 더 갤럭시 Vol.2 : 안젤라,13000,out of stock,168,167*257,319,9.78895E+12,원제 : Guardians of the Galaxy VOL. 2 Angela,9/25/15,시공사(만화),브라이언 마이클 벤디스,"케빈 맥과이어, 프란체스코 프란카빌라, 사라 피첼리",https://image.aladin.co.kr/product/6693/69/cover500/8952774701_1.jpg
66087482,리처드 스타크의 파커 : 스코어,15000,out of stock,144,157*232,625,9.78895E+12,원제 : Richard Stark's Parker : The Score (2012년),8/25/15,시공사(만화),,,https://image.aladin.co.kr/product/6608/74/cover500/8952774515_1.jpg
65541459,왕좌의 게임 그래픽 노블 2,20000,out of stock,240,167*257,815,9.78895E+12,원제 : A Game of Thrones: The Graphic Novel Vol. 2,8/25/15,시공사(만화),,,https://image.aladin.co.kr/product/6554/14/cover500/8952774493_1.jpg
65541364,앤트맨 Vol.1 : 두 번 사는 남자,10000,in stock,120,167*257,375,9.78895E+12,원제 : Ant-Man Vol.1: Second-Chance Man,8/25/15,시공사(만화),닉 스펜서,"라몬 로사나스, 조던 보이드",https://image.aladin.co.kr/product/6554/13/cover500/8952774450_1.jpg
65541045,왕좌의 게임 그래픽 노블 1,20000,out of stock,240,167*257,825,9.78895E+12,원제 : A Game of Thrones: The Graphic Novel Vol. 1,8/25/15,시공사(만화),,,https://image.aladin.co.kr/product/6554/10/cover500/8952774485_1.jpg
64531896,어나일레이션 Book 3,24000,in stock,304,167*257,855,9.78895E+12,원제 : Annihilation Book 3,8/25/15,시공사(만화),"키스 기펜, 크리스토스 게이지, 스튜어트 무어","마이크 맥콘, 안드레아 디비토, 스콧 콜린스, 주세페 캐먼콜리",https://image.aladin.co.kr/product/6453/18/cover500/8952773829_1.jpg
63398892,그레이브야드 북 Vol.2,15000,out of stock,168,160*235,510,9.78895E+12,원제 : The Graveyard Book Vol. 2,7/25/15,시공사(만화),,"닐 게이먼, (원작), P. 크레이그 러셀",https://image.aladin.co.kr/product/6339/88/cover500/8952774329_1.jpg
63398307,그레이브야드 북 Vol.1,15000,out of stock,192,160*235,555,9.78895E+12,원제 : The Graveyard Book Vol. 1,7/25/15,시공사(만화),,"닐 게이먼, (원작), P. 크레이그 러셀",https://image.aladin.co.kr/product/6339/83/cover500/8952774310_1.jpg
63391789,판타스틱 포 Vol.4,14000,out of stock,184,167*257,350,9.78895E+12,원제 : Fantastic Four by Jonathan Hickman Vol.4,7/25/15,시공사(만화),"마크 브룩스, 조나단 힉맨","스티브 엡팅, 닉 드라고타",https://image.aladin.co.kr/product/6339/17/cover500/8952774302_1.jpg
62997823,판타스틱 포 Vol.3,10000,in stock,112,167*257,213,9.78895E+12,원제 : Fantastic Four by Jonathan Hickman Vol.3,7/25/15,시공사(만화),조나단 힉맨,닐 에드워즈,https://image.aladin.co.kr/product/6299/78/cover500/8952774299_1.jpg
62489340,젠틀맨 리그 : 비범한 신사 연맹 2,17000,out of stock,224,167*257,426,9.78895E+12,원제 : The League of Extraordinary Gentlemen Vol.2,7/25/15,시공사(만화),앨런 무어,케빈 오닐,https://image.aladin.co.kr/product/6248/93/cover500/8952772121_1.jpg
62268029,어나일레이션 Book 2,23000,in stock,320,167*257,895,9.78895E+12,원제 : Annihilation Book 2,6/25/15,시공사(만화),"키스 기펜, 사이먼 퍼먼, 하비에르 그릴로 막스와크","레나토 알렘, 조르지 페레이라 루카스, 그레고리 티투스",https://image.aladin.co.kr/product/6226/80/cover500/8952773810_1.jpg
61938190,어나일레이션 Book 1,19000,out of stock,256,167*257,735,9.78895E+12,원제 : Annihilation Book 1,6/25/15,시공사(만화),"댄 애브넷, 앤디 래닝, 키스 기펜","아리엘 올리베티, 케브 워커, 미치 브라이트와이저, 스콧 콜린스",https://image.aladin.co.kr/product/6193/81/cover500/8952773802_1.jpg
61937911,이리디머블 앤트 맨 1,11000,in stock,144,167*257,435,9.78895E+12,원제 : The Irredeemable Ant-man VOL. 1,6/25/15,시공사(만화),로버트 커크먼,필 헤스터,https://image.aladin.co.kr/product/6193/79/cover500/8952773861_1.jpg
61696580,아트 오브 마블 무비 - 어벤저스 : 에이지 오브 울트론,37000,out of stock,336,288*240,1142,9.78895E+12,원제 : Marvel's Avengers: Age of Ultron: The Art of the Movie Slipcase (2015년),6/25/15,시공사,,,https://image.aladin.co.kr/product/6169/65/cover500/8952773705_1.jpg
60606408,판타스틱 포 Vol.2,10000,out of stock,112,167*257,345,9.78895E+12,원제 : Fantastic Four by Jonathan Hickman Vol.2,5/25/15,시공사(만화),조나단 힉맨,"데일 이글샴, 닐 에드워즈",https://image.aladin.co.kr/product/6060/64/cover500/8952773225_1.jpg
58010133,마블 어벤져스 얼티밋 캐릭터 가이드,15000,out of stock,232,188*234,825,9.78895E+12,원제 : Marvel Avengers the Ultimate Character Guide,4/25/15,시공사(만화),,,https://image.aladin.co.kr/product/5801/1/cover500/8952772911_1.jpg
56876904,판타스틱 포 Vol.1,11000,out of stock,144,167*257,430,9.78895E+12,원제 : Fantastic Four by Jonathan Hickman Vol.1,4/25/15,시공사(만화),조나단 힉맨,"데일 이글샴, 닐 에드워즈",https://image.aladin.co.kr/product/5687/69/cover500/8952773217_1.jpg
56876817,인피니티 건틀렛,19000,in stock,256,167*257,765,9.78895E+12,원제 : Infinity Gauntlet,4/25/15,시공사(만화),짐 스탈린,"론 림, 조지 페레즈",https://image.aladin.co.kr/product/5687/68/cover500/8952772563_1.jpg
56876715,시즈 : 다크 어벤저스,11000,out of stock,136,167*257,258,9.78895E+12,원제 : Siege : Dark Avengers,4/25/15,시공사(만화),브라이언 마이클 벤디스,"마이크 디오다토, 크리스 배챌로",https://image.aladin.co.kr/product/5687/67/cover500/8952773152_1.jpg
56518350,다크 어벤저스 2,10000,out of stock,112,167*257,355,9.78895E+12,원제 : Dark Avengesrs Vol.2: Molecule Man,4/25/15,시공사(만화),브라이언 마이클 벤디스,마이크 디오다토,https://image.aladin.co.kr/product/5651/83/cover500/8952773144_1.jpg
56467537,타노스 라이징,10000,in stock,120,167*257,375,9.78895E+12,원제 : Thanos Rising,4/25/15,시공사(만화),제이슨 아론,시모네 비앙키,https://image.aladin.co.kr/product/5646/75/cover500/8952773160_1.jpg
56467478,시즈,15000,in stock,200,167*257,580,9.78895E+12,원제 : Siege: The Cabal,4/25/15,시공사(만화),브라이언 마이클 벤디스,올리비에 크와펠,https://image.aladin.co.kr/product/5646/74/cover500/8952772857_1.jpg
56181116,다크 어벤저스 1,12000,in stock,160,167*257,480,9.78895E+12,원제 : Dark Avengesrs Vol.1: Assemble,4/25/15,시공사(만화),브라이언 마이클 벤디스,마이크 디오다토,https://image.aladin.co.kr/product/5618/11/cover500/8952772849_1.jpg
55661278,젠틀맨 리그 : 비범한 신사 연맹 1,14000,out of stock,192,167*257,540,9.78895E+12,원제 : The League of Extraordinary Gentlemen Vol.1,3/31/15,시공사(만화),앨런 무어,케빈 오닐,https://image.aladin.co.kr/product/5566/12/cover500/8952772113_2.jpg
55447691,DC 코믹스 앤솔로지,27000,in stock,288,173*264,900,9.78895E+12,원제 : DC Comics Anthologie,3/25/15,시공사(만화),,,https://image.aladin.co.kr/product/5544/76/cover500/8952772539_1.jpg
55335542,에이지 오브 울트론,21000,out of stock,288,167*257,815,9.78895E+12,원제 : Age Of Ultron,3/25/15,시공사(만화),"브라이언 히치, 브랜든 피터슨","브라이언 마이클 벤디스, (글), 카를로스 파체코",https://image.aladin.co.kr/product/5533/55/cover500/8952772571_1.jpg
55240353,어메이징 스파이더 맨 : 스파이더 아일랜드,27000,in stock,376,167*257,1055,9.78895E+12,원제 : Amazing Spider-Man: Spider-Island (2013년),3/25/15,시공사(만화),"움베르토 라모스, 댄 슬롯, Rick Remender릭 리멘더, 스테파노 카셀리",톰 파울러,https://image.aladin.co.kr/product/5524/3/cover500/8952772512_1.jpg
55240076,어벤저스 vs. 엑스맨,28000,in stock,384,167*257,1075,9.78895E+12,원제 : Avengers vs. X-Men (2013년),3/25/15,시공사(만화),"브라이언 마이클 벤디스, 존 로미타 주니어, 제이슨 아론, 맷 프랙션, 올리비에 크와펠, 조나단 힉맨, 에드 브루베이커",아담 쿠버트,https://image.aladin.co.kr/product/5524/0/cover500/8952772865_1.jpg
54105492,피어 잇셀프 Fear Itself,18000,out of stock,248,167*257,705,9.78895E+12,원제 : Fear Itself,2/25/15,시공사(만화),맷 프랙션,스튜어트 이모넨,https://image.aladin.co.kr/product/5410/54/cover500/8952772822_1.jpg
53753401,얼티미츠 2 Vol.2 : 미국 대탈취 작전,17000,out of stock,232,166*257,441,9.78895E+12,원제 : The Ulitmates 2 Vol.2 Grand Theft America,2/25/15,시공사(만화),마크 밀러,브라이언 히치,https://image.aladin.co.kr/product/5375/34/cover500/8952772504_1.jpg
52732974,얼티미츠 2 Vol.1 : 신들과 괴물들,12000,in stock,152,166*257,455,9.78895E+12,원제 : The Ulitmates 2 Vol.1 Gods & Monsters,2/15/15,시공사(만화),마크 밀러,브라이언 히치,https://image.aladin.co.kr/product/5273/29/cover500/8952772490_1.jpg
52274216,어메이징 스파이더맨 4,10000,out of stock,120,167*257,370,9.78895E+12,원제 : Amazing Spider-Man Vol. 4 The Life & Death Of Spiders,1/25/15,시공사(만화),"J. 마이클 스트라진스키, 존 로미타 주니어",스콧 한나,https://image.aladin.co.kr/product/5227/42/cover500/8952772474_1.jpg
51763192,52 - 4,24000,in stock,328,167*257,915,9.78895E+12,원제 : 52 Vol.4,1/25/15,시공사(만화),"제프 존스, 그렉 러카, 그랜트 모리슨, 마크 웨이드",키스 기펜,https://image.aladin.co.kr/product/5176/31/cover500/8952772091_1.jpg
51763006,어메이징 스파이더맨 3,11000,out of stock,144,167*257,435,9.78895E+12,원제 : Amazing Spider-Man Vol. 3 Until the Stars Turn Cold,1/25/15,시공사(만화),"J. 마이클 스트라진스키, 존 로미타 주니어",스콧 한나,https://image.aladin.co.kr/product/5176/30/cover500/8952772466_1.jpg
51762051,세븐 솔저스 오브 빅토리 Vol.2,28000,in stock,400,175*265,1105,9.78895E+12,원제 : Seven Soldiers of Victory Volume Two,1/25/15,시공사(만화),,,https://image.aladin.co.kr/product/5176/20/cover500/8952771753_2.jpg
51188607,52 - 3,22000,in stock,304,167*257,855,9.78895E+12,원제 : 52 Vol.3,1/15/15,시공사(만화),"제프 존스, 그렉 러카, 그랜트 모리슨, 마크 웨이드",키스 기펜,https://image.aladin.co.kr/product/5118/86/cover500/8952772083_1.jpg
49571075,52 - 2,22000,out of stock,304,167*257,578,9.78895E+12,원제 : 52 Vol.2,11/25/14,시공사(만화),"제프 존스, 그렉 러카, 그랜트 모리슨, 마크 웨이드",키스 기펜,https://image.aladin.co.kr/product/4957/10/cover500/8952772075_1.jpg
48972009,세븐 솔저스 오브 빅토리 Vol.1,28000,in stock,400,175*265,1090,9.78895E+12,원제 : Seven Soldiers of Victory Volume One (2014년),11/15/14,시공사(만화),,,https://image.aladin.co.kr/product/4897/20/cover500/8952771745_1.jpg
48362076,52 - 1,22000,out of stock,304,167*257,840,9.78895E+12,원제 : 52 Vol.1,10/25/14,시공사(만화),"제프 존스, 그렉 러카, 그랜트 모리슨, 마크 웨이드",키스 기펜,https://image.aladin.co.kr/product/4836/20/cover500/8952772067_1.jpg
46493845,엑스 마키나 디럭스 에디션 5,24000,in stock,320,175*265,1020,9.78895E+12,원제 : Ex Machina The Deluxe Edition 05,9/25/14,시공사(만화),,토니 해리스,https://image.aladin.co.kr/product/4649/38/cover500/8952771575_1.jpg
46202762,어소리티 2,14000,out of stock,192,167*257,550,9.78895E+12,원제 : The Authority Book 2 Under New Management,9/20/14,시공사(만화),"워런 엘리스, 마크 밀러","프랭크 콰이틀리, 브라이언 히치",https://image.aladin.co.kr/product/4620/27/cover500/8952771133_1.jpg
45551843,데드풀 & 케이블 1,30000,in stock,424,165*257,1165,9.78895E+12,원제 : Deadpool & Cable Ultimate Collection Book 1,8/25/14,시공사(만화),파비안 니시에자,패트릭 저처,https://image.aladin.co.kr/product/4555/18/cover500/8952770595_1.jpg
45551376,어소리티 1,14000,out of stock,192,167*257,560,9.78895E+12,원제 : The Authority Book 1 Relentless,8/25/14,시공사(만화),,,https://image.aladin.co.kr/product/4555/13/cover500/8952771125_1.jpg
44011247,엑스 마키나 디럭스 에디션 4,20000,in stock,272,175*265,895,9.78895E+12,원제 : Ex Machina The Deluxe Edition 04,7/25/14,시공사(만화),,토니 해리스,https://image.aladin.co.kr/product/4401/12/cover500/8952771567_1.jpg
44011117,엑스 마키나 디럭스 에디션 3,20000,in stock,272,175*265,895,9.78895E+12,원제 : Ex Machina The Deluxe Edition 03,7/25/14,시공사(만화),,토니 해리스,https://image.aladin.co.kr/product/4401/11/cover500/8952771168_1.jpg
43896205,탑 텐 : 포티나이너즈,13000,in stock,112,167*257,345,9.78895E+12,원제 : TOP 10 The Forty-Niners,7/25/14,시공사(만화),앨런 무어,진 하,https://image.aladin.co.kr/product/4389/62/cover500/8952771583_1.jpg
43888698,가디언즈 오브 더 갤럭시 Vol.1 : 코스믹 어벤저스,13000,out of stock,136,167*257,405,9.78895E+12,원제 : Guardians of the Galaxy VOL. 1 Cosmic Avengers,7/18/14,시공사(만화),브라이언 마이클 벤디스,"스티브 맥니븐, 사라 피첼리",https://image.aladin.co.kr/product/4388/86/cover500/8952771729_1.jpg
42805292,인피닛 크라이시스,19000,in stock,264,167*257,790,9.78895E+12,원제 : Infinite Crisis,6/25/14,시공사(만화),제프 존스,"제리 오드웨이, 아이반 라이스, 필 히메네스, 조지 페레즈",https://image.aladin.co.kr/product/4280/52/cover500/8952771079_1.jpg
42804884,미라클 맨 Book 1,14000,out of stock,176,175*265,620,9.78895E+12,원제 : Miracleman Book One: A Dream of Flying,6/25/14,시공사(만화),믹 앵글로,"앨런 무어, (원작), 개리 리치, 앨런 데이비스",https://image.aladin.co.kr/product/4280/48/cover500/8952771559_1.jpg
41044901,엑스맨 : 뮤턴트 제네시스,14000,in stock,192,167*257,555,9.78895E+12,원제 : X-Men : Mutant Genesis,5/25/14,시공사(만화),,,https://image.aladin.co.kr/product/4104/49/cover500/8952771141_2.jpg
41044764,엑스맨 : 데이즈 오브 퓨처 패스트,14000,in stock,184,167*257,535,9.78895E+12,원제 : X-Men : Days of Future Past,5/25/14,시공사(만화),,,https://image.aladin.co.kr/product/4104/47/cover500/895277115x_1.jpg
40171053,페이블즈 디럭스 에디션 5,22000,in stock,304,175*265,760,9.78895E+12,원제 : Fables The Deluxe Edition 05,4/25/14,시공사(만화),빌 윌링험,"마크 버킹험, 스티브 리어로하, 랜 메디나, 데이비드 한",https://image.aladin.co.kr/product/4017/10/cover500/8952770625_1.jpg
39834120,어메이징 스파이더맨 2,13000,out of stock,96,167*257,182,9.78895E+12,원제 : Amazing Spider-Man Vol. 2 Revelations,4/25/14,시공사(만화),"J. 마이클 스트라진스키, 존 로미타 주니어",스콧 한나,https://image.aladin.co.kr/product/3983/41/cover500/8952771109_1.jpg
39834082,어메이징 스파이더맨 1,13000,out of stock,152,167*257,289,9.78895E+12,원제 : Amazing Spider-Man Vol. 1 Coming Home,4/25/14,시공사(만화),"J. 마이클 스트라진스키, 존 로미타 주니어",스콧 한나,https://image.aladin.co.kr/product/3983/40/cover500/8952771095_1.jpg
38967379,"퍼니셔 : 웰컴 백, 프랭크",20000,out of stock,288,167*257,547,9.78895E+12,"원제 : The Punisher : Welcome Back, Frank",3/25/14,시공사(만화),가스 이니스,"지미 팔미오티, 스티브 딜런",https://image.aladin.co.kr/product/3896/73/cover500/8952771060_1.jpg
38183115,캡틴 아메리카 : 적색의 공포 2,13000,in stock,104,167*257,330,9.78895E+12,원제 : Captaiin America : Red Menace Vol.2,3/25/14,시공사(만화),에드 브루베이커,스티브 엡팅,https://image.aladin.co.kr/product/3818/31/cover500/8952770617_1.jpg
38182931,캡틴 아메리카 : 적색의 공포 1,13000,in stock,112,167*257,350,9.78895E+12,원제 : Captaiin America : Red Menace Vol.1,3/25/14,시공사(만화),에드 브루베이커,"스티브 엡팅, 마이크 퍼킨스, 하비에르 풀리도, 마르코스 마틴",https://image.aladin.co.kr/product/3818/29/cover500/8952770609_1.jpg
37470889,인빈시블 아이언 맨 2,30000,in stock,408,167*257,1275,9.78895E+12,원제 : Invincible Iron Man Vol.2 (2012년),2/25/14,시공사(만화),맷 프랙션,살바도르 라로카,https://image.aladin.co.kr/product/3747/8/cover500/8952770641_1.jpg
37470663,인빈시블 아이언 맨 1,36000,in stock,496,167*257,1505,9.78895E+12,원제 : Invincible Iron Man Vol.1 (2010년),2/25/14,시공사(만화),맷 프랙션,살바도르 라로카,https://image.aladin.co.kr/product/3747/6/cover500/8952770633_1.jpg
35868038,리처드 스타크의 파커 : 아웃핏,15000,out of stock,160,152*225,240,9.78895E+12,원제 : Richard Stark's Parker : The Outfit,1/25/14,시공사(만화),,,https://image.aladin.co.kr/product/3586/80/cover500/8952770560_1.jpg
35867921,리처드 스타크의 파커 : 헌터,15000,out of stock,144,152*225,216,9.78895E+12,원제 : Richard Stark's Parker : The Hunter,1/25/14,시공사(만화),,,https://image.aladin.co.kr/product/3586/79/cover500/8952770552_1.jpg
35643507,캡틴 아메리카 : 윈터 솔저 얼티밋 컬렉션,22000,in stock,304,167*257,578,9.78895E+12,원제 : Captaiin America : WINTER SOLDIER Ultimate Collection,1/25/14,시공사(만화),에드 브루베이커,"마이클 라크, 스티브 엡팅, 마이크 퍼킨스, 존 폴 레온",https://image.aladin.co.kr/product/3564/35/cover500/8952770579_1.jpg
33149603,엑스맨 : 세컨드 커밍,26000,in stock,392,167*257,745,9.78895E+12,원제 : X-Men : Second Coming,11/25/13,시공사(만화),"크레이그 카일, 크리스토퍼 요스트, 마이크 캐리, 맷 프랙션, 젭 웰스","그렉 랜드, 스튜어트 이모넨, 데이비드 핀치, 테리 도슨, 마이크 초이, 이브라임 로버슨",https://image.aladin.co.kr/product/3314/96/cover500/8952769937_1.jpg
32269797,죽음 디럭스 에디션,24000,out of stock,320,175*265,1035,9.78895E+12,원제 : Death Deluxe Edition,10/25/13,시공사(만화),,,https://image.aladin.co.kr/product/3226/97/cover500/8952769902_1.jpg
32269310,토르 : 옴니버스,37000,in stock,512,175*265,1545,9.78895E+12,원제 : Thor Omnibus,10/17/13,시공사(만화),,,https://image.aladin.co.kr/product/3226/93/cover500/8952769775_1.jpg
31637119,페이블즈 디럭스 에디션 4,22000,in stock,296,175*265,975,9.78895E+12,원제 : Fables: Deluxe Edition Book Four,9/25/13,시공사(만화),빌 윌링험,"지미 팔미오티, 마크 버킹험, 스티브 리어로하, 토니 앳킨스",https://image.aladin.co.kr/product/3163/71/cover500/8952769910_2.jpg
31636739,그린 랜턴 군단 Green Lantern Corps : 스타 사파이어의 반역,13000,in stock,144,167*257,440,9.78895E+12,원제 : Green Lantern Corps: Sins Of The Star Sapphire,9/25/13,시공사(만화),"피터 J. 토마시, 패트릭 글리슨","루크 로스, 패트릭 글리슨",https://image.aladin.co.kr/product/3163/67/cover500/8952769929_2.jpg
31391742,엑스포스 / 케이블 : 메시아 워,25000,in stock,368,167*257,1025,9.78895E+12,원제 : X-Force/Cable : Messiah War,9/25/13,시공사(만화),드웨인 스위어진스키,아리엘 올리베티,https://image.aladin.co.kr/product/3139/17/cover500/8952769767_1.jpg
27025075,슈퍼맨/배트맨 2 : 슈퍼걸,13000,in stock,168,167*257,500,9.78895E+12,원제 : Superman Batman : Supergirl,5/25/13,시공사(만화),제프 로브,"마이클 터너, 피터 스타이거왈드",https://image.aladin.co.kr/product/2702/50/cover500/8952768930_1.jpg
26822764,엑스 마키나 디럭스 에디션 2,20000,in stock,272,175*265,895,9.78895E+12,원제 : Ex Machina The Deluxe Edition 02,5/25/13,시공사(만화),,토니 해리스,https://image.aladin.co.kr/product/2682/27/cover500/8952768957_1.jpg
26062246,울버린 웨폰 X,13000,in stock,152,167*257,289,9.78895E+12,원제 : Wolverine Weapon X,4/25/13,시공사(만화),,,https://image.aladin.co.kr/product/2606/22/cover500/8952768663_1.jpg
26061552,울버린,13000,in stock,144,167*257,274,9.78895E+12,원제 : Wolverine,4/25/13,시공사(만화),,,https://image.aladin.co.kr/product/2606/15/cover500/8952768655_1.jpg
25867422,아이언 맨 : 헌티드,17000,in stock,240,167*255,680,9.78895E+12,원제 : Iron Man: Haunted,4/25/13,시공사(만화),"크리스토스 게이지, 로베르토 델 라 토레, 대니얼 노프, 찰스 노프",카를로 파굴라얀,https://image.aladin.co.kr/product/2586/74/cover500/8952768647_1.jpg
25531870,엑스 마키나 디럭스 에디션 1,20000,in stock,272,175*265,915,9.78895E+12,원제 : Ex Machina The Deluxe Edition 01,4/5/13,시공사(만화),,토니 해리스,https://image.aladin.co.kr/product/2553/18/cover500/895276840x_1.jpg
25233128,아이언맨 : S.H.I.E.L.D. 국장,13000,in stock,144,167*257,435,9.78895E+12,원제 : Iron Man : Director of S.H.I.E.L.D.,3/25/13,시공사(만화),"대니얼 노프, 찰스 노프",로베르토 델 라 토레,https://image.aladin.co.kr/product/2523/31/cover500/8952768442_1.jpg
25232857,탑 텐 2,13000,in stock,144,167*257,430,9.78895E+12,원제 : Top 10 Book One,3/25/13,시공사(만화),앨런 무어,"진 하, 잰더 캐넌",https://image.aladin.co.kr/product/2523/28/cover500/8952768434_1.jpg
25232283,탑 텐 1,15000,in stock,208,167*257,590,9.78895E+12,원제 : Top 10 Book One,3/25/13,시공사(만화),앨런 무어,"진 하, 잰더 캐넌",https://image.aladin.co.kr/product/2523/22/cover500/8952768426_1.jpg
24167565,아이언 맨 : 엑시큐트 프로그램,13000,in stock,144,167*255,425,9.78895E+12,원제 : Iron Man: Execute Program,2/25/13,시공사(만화),"대니얼 노프, 찰스 노프",패트릭 저처,https://image.aladin.co.kr/product/2416/75/cover500/8952768221_1.jpg
